"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address3","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy"
"1703",1351,NA,NA,"T","N","F",NA,NA,NA,NA,"HA4","E",125,6,6.8,1.7,308,76,"Average","owner-occupied",51.568814,-0.414907,119,41,6,"ruislip manor","Affinity Water",59800,"Hillingdon","tube",2,0,0,0.490906,696000,558927.965760408,-0.196942577930449,0
"1704",15272,NA,NA,"F","N","L",NA,NA,NA,NA,"SW2","D",47,2,2.3,1.9,252,206,"Poor","rental (private)",51.457183,-0.121386,73,27,2,"brixton","Thames Water",61900,"Lambeth","tube",1,1,0,0.6412848,484000,388524.099742476,-0.197264256730422,0
"1705",10518,NA,NA,"F","N","L",NA,NA,NA,NA,"KT1","C",70,3,1.4,1.3,116,106,"Average","rental (private)",51.409764,-0.307856,137,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.4946344,485000,389234.05087464,-0.197455565206927,0
"1706",1360,NA,NA,"T","N","F",NA,NA,NA,NA,"RM7","D",79,4,3.2,0.9,227,64,"Good","owner-occupied",51.574008,0.168486,114,17,6,"romford","Essex & Suffolk Water",48400,"Havering","light_rail",0,1,1,0.8401328,420000,337005.243696675,-0.197606562626963,0
"1707",6020,NA,NA,"T","N","F",NA,NA,NA,NA,"IG6","E",82,5,5,1.1,351,72,"Average","owner-occupied",51.606372,0.105706,97,37,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,0.7028034,456000,365818.79204737,-0.197765806913662,0
"1708",11855,NA,NA,"T","N","F",NA,NA,NA,NA,"EN3","D",65,4,3.2,0.7,282,61,"Average","rental (private)",51.644254,-0.053509,78,20,5,"southbury","Thames Water",40800,"Enfield","light_rail",0,0,1,0.6170502,428000,343225.350368696,-0.198071611288094,0
"1709",13777,NA,NA,"F","N","L",NA,NA,NA,NA,"TW14","D",42,2,2.3,2,330,285,"Average","owner-occupied",51.448958,-0.42037,179,20,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.7028034,226000,181172.013795958,-0.198353921256824,0
"1710",14282,NA,NA,"F","N","L",NA,NA,NA,NA,"SE24","C",57,3,1.9,1.1,194,112,"Good","owner-occupied",51.442847,-0.106218,74,41,3,"tulse hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.177099,5e+05,400807.393716917,-0.198385212566166,0
"1711",1720,NA,NA,"F","N","L",NA,NA,NA,NA,"BR3","C",54,2,1.9,1.8,207,196,"Good","owner-occupied",51.411479,-0.023867,118,43,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.118066,342000,274126.450488412,-0.198460671086514,0
"1712",15694,NA,NA,"S","N","F",NA,NA,NA,NA,"W4","E",146,6,7.1,2.8,276,106,"Very Poor","owner-occupied",51.486956,-0.273414,77,10,3,"gunnersbury","Thames Water",60500,"Hounslow","tube",1,0,1,0.5120336,1418000,1136377.65253034,-0.198605322616123,0
"1713",14785,NA,NA,"F","N","L",NA,NA,NA,NA,"UB5","B",57,3,1,1,105,105,"Good","owner-occupied",51.531747,-0.376028,83,33,5,"northolt","Affinity Water",44800,"Ealing","tube",1,0,0,1.3900718,265000,212156.684756479,-0.199408736768002,0
"1714",13608,NA,NA,"F","N","L",NA,NA,NA,NA,"SW19","C",84,4,2.7,2,185,133,"Average","owner-occupied",51.421149,-0.173103,99,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.2727946,643000,514299.381565715,-0.20015648279049,0
"1715",15056,NA,NA,"S","N","F",NA,NA,NA,NA,"DA16","D",56,4,2.9,0.7,270,63,"Average","owner-occupied",51.470623,0.124301,124,49,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,0.8065772,404000,322835.72727541,-0.200901665159876,0
"1716",13708,NA,NA,"F","N","L",NA,NA,NA,NA,"N1","B",46.97,3,1.2,0.9,155,112,"Average","owner-occupied",51.541556,-0.108266,119,42,2,"caledonian road and barnsbury","Thames Water",67200,"Islington","light_rail",0,0,1,0.5201118,526000,420220.916311916,-0.201100919559096,0
"1717",972,NA,NA,"D","N","F",NA,NA,NA,NA,"UB3","D",67,4,3.4,1.3,288,106,"Average","owner-occupied",51.49921,-0.415896,74,32,5,"hayes and harlington","Affinity Water",51600,"Hillingdon","rail",0,1,0,0.5549102,539000,430600.199694972,-0.201112802050144,0
"1718",10170,NA,NA,"F","N","L",NA,NA,NA,NA,"N20","D",46.67,3,3.3,2.6,424,336,"Average","rental (private)",51.633235,-0.170764,89,98,4,"totteridge and whetstone","Affinity Water",58400,"Barnet","tube",1,0,0,0.456729,325000,259570.401154389,-0.201321842601879,0
"1719",8599,NA,NA,"F","N","L",NA,NA,NA,NA,"CR7","C",64.2816,3,2.5,2.2,229,204,"Average","rental (private)",51.398481,-0.099741,140,50,4,"thornton heath","Thames Water",44900,"Croydon","rail",0,1,0,0.1155804,302000,241124.152517044,-0.201575653917072,0
"1720",13462,NA,NA,"S","N","F",NA,NA,NA,NA,"CR0","D",97,5,4.7,1.7,272,95,"Average","owner-occupied",51.37022,-0.036706,60,93,3,"addington village","Thames Water",52300,"Croydon","light_rail",0,0,1,1.715064,536000,427672.946015905,-0.202102712656893,0
"1721",10893,NA,NA,"S","N","F",NA,NA,NA,NA,"KT1","E",100,5,5.4,2.6,295,139,"Average","owner-occupied",51.410421,-0.277664,105,17,5,"norbiton","Thames Water",55300,"Kingston upon Thames","rail",0,1,0,0.4014244,799000,637063.04026768,-0.202674542843955,0
"1722",10611,NA,NA,"F","N","L",NA,NA,NA,NA,"UB7","C",65,3,1.7,1.7,156,157,"Good","rental (private)",51.506207,-0.463333,59,28,6,"west drayton","Affinity Water",50300,"Hillingdon","rail",0,1,0,0.789178,308000,245454.279625373,-0.20307052069684,0
"1723",13098,NA,NA,"S","N","F",NA,NA,NA,NA,"W12","D",292,11,11,6.2,213,114,"Good","owner-occupied",51.500716,-0.243229,60,8,2,"stamford brook","Thames Water",54400,"Hammersmith and Fulham","tube",1,0,0,0.4107454,3388000,2697782.88265235,-0.203724060610286,0
"1724",10139,NA,NA,"F","N","L",NA,NA,NA,NA,"E16","D",55,4,3,2.5,308,254,"Average","rental (private)",51.519298,0.019642,112,2,3,"canning town","Thames Water",40700,"Newham","tube",1,0,1,0.8103056,348000,277079.457054074,-0.203794663637717,0
"1725",8298,NA,NA,"F","N","L",NA,NA,NA,NA,"SE9","C",77,3,2.6,2.2,194,164,"Average","owner-occupied",51.450357,0.066727,60,63,4,"eltham","Thames Water",52800,"Greenwich","rail",0,1,0,0.988026,383000,304750.069907068,-0.204307911469795,0
"1726",7748,NA,NA,"F","N","L",NA,NA,NA,NA,"N7","C",69,3,1.4,1.3,113,106,"Good","rental (private)",51.557895,-0.113286,31,29,2,"holloway road","Thames Water",41600,"Islington","tube",1,0,0,0.3834038,616000,490125.944964272,-0.204340998434624,0
"1727",8033,NA,NA,"D","N","F",NA,NA,NA,NA,"RM2","D",133,8,6.2,2.7,262,114,"Average","owner-occupied",51.593709,0.192813,81,32,6,"gidea park","Essex & Suffolk Water",49800,"Havering","rail",0,1,0,1.174446,719000,572071.067986696,-0.204351783050493,0
"1728",1097,NA,NA,"F","N","L",NA,NA,NA,NA,"SW8","D",63,3,2.4,1.6,218,146,"Average","owner-occupied",51.470586,-0.146493,20,4,2,"wandsworth road","Thames Water",58900,"Lambeth","light_rail",0,0,1,0.4498936,612000,486697.427794927,-0.204742765040969,0
"1729",7987,NA,NA,"S","N","F",NA,NA,NA,NA,"KT1","D",123,6,4,2.1,185,94,"Good","owner-occupied",51.406994,-0.306621,34,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.6543342,915000,727544.577591566,-0.204869314107578,0
"1730",14384,NA,NA,"T","N","F",NA,NA,NA,NA,"RM9","C",70,4,2.1,0.8,174,63,"Average","owner-occupied",51.542232,0.129827,90,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.260988,361000,286938.246045794,-0.205157213169546,0
"1731",14150,NA,NA,"F","N","L",NA,NA,NA,NA,"W6","C",60,3,1.3,1.1,126,103,"Good","owner-occupied",51.498269,-0.244279,90,8,2,"stamford brook","Thames Water",54400,"Hammersmith and Fulham","tube",1,0,0,0.198848,602000,478113.226721538,-0.205791982190135,0
"1732",10257,NA,NA,"T","N","F",NA,NA,NA,NA,"E17","D",97,5,4.5,2,263,113,"Good","owner-occupied",51.57726,-0.031939,104,13,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.4424368,753000,597859.630029115,-0.20602970779666,0
"1733",12330,NA,NA,"D","N","F",NA,NA,NA,NA,"HA6","F",163,6,13,5.2,455,179,"Average","owner-occupied",51.614462,-0.436037,34,77,6,"northwood","Affinity Water",62000,"Hillingdon","tube",1,0,0,0.6238856,1075000,853230.415522134,-0.206297287886387,0
"1734",11089,NA,NA,"F","N","L",NA,NA,NA,NA,"SE1","C",55,3,1.2,1.2,128,125,"Good","rental (private)",51.489787,-0.07352,55,4,2,"bermondsey","Thames Water",47500,"Southwark","tube",1,0,0,1.2030304,464000,367919.185394718,-0.207070721132074,0
"1735",4449,NA,NA,"F","N","L",NA,NA,NA,NA,"RM9","D",38,2,1.8,1.1,243,154,"Good","rental (private)",51.549072,0.141873,40,8,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8649888,198000,156910.990502252,-0.207520249988626,0
"1736",6968,NA,NA,"T","N","F",NA,NA,NA,NA,"RM8","C",139,6,4.3,2.8,176,113,"Average","rental (private)",51.556813,0.13801,146,14,5,"chadwell heath","Essex & Suffolk Water",40900,"Barking and Dagenham","rail",0,1,0,1.233479,567000,448954.247925317,-0.208193566269283,0
"1737",4411,NA,NA,"F","N","L",NA,NA,NA,NA,"SW16","C",40,2,2.7,2.2,378,316,"Average","owner-occupied",51.433503,-0.117293,66,68,3,"streatham hill","Thames Water",53400,"Croydon","rail",0,1,0,0.6574412,301000,237792.574596833,-0.20999144652215,0
"1738",10576,NA,NA,"F","N","L",NA,NA,NA,NA,"NW3","D",48.45,3,4.3,2.8,291,190,"Very Poor","owner-occupied",51.547484,-0.157013,53,48,2,"chalk farm","Thames Water",48200,"Camden","tube",1,0,0,0.2100332,638000,502906.406402505,-0.21174544451018,0
"1739",5968,NA,NA,"T","N","F",NA,NA,NA,NA,"BR3","D",85,5,3.7,1.8,243,114,"Good","owner-occupied",51.403637,-0.044764,48,32,3,"avenue road","Thames Water",59500,"Bromley","light_rail",0,0,1,0.9675198,573000,451211.119227747,-0.212546039742151,0
"1740",7982,NA,NA,"T","N","F",NA,NA,NA,NA,"W8","E",187,8,9.5,4.1,264,112,"Very Poor","owner-occupied",51.504874,-0.194338,77,30,1,"high street kensington","Thames Water",70900,"Kensington and Chelsea","tube",2,0,0,0.360412,4940000,3886833.85227012,-0.213191527880542,0
"1741",6586,NA,NA,"F","N","L",NA,NA,NA,NA,"CR8","D",67,3,3.2,1.9,247,150,"Average","owner-occupied",51.344731,-0.106948,87,63,6,"purley oaks","SES Water",62300,"Croydon","rail",0,1,0,0.5257044,353000,277326.641012496,-0.21437212177763,0
"1742",11335,NA,NA,"F","N","L",NA,NA,NA,NA,"E18","E",67,3,3.5,1.9,297,164,"Average","owner-occupied",51.600086,0.023384,52,46,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.7786142,391000,307096.184840225,-0.214587762556969,0
"1743",697,NA,NA,"S","N","F",NA,NA,NA,NA,"HA7","D",76,5,3.4,0.9,255,67,"Average","owner-occupied",51.601738,-0.31514,85,56,5,"harrow and wealdstone","Affinity Water",65400,"Harrow","tube",2,1,1,1.3043186,615000,482820.53765846,-0.214925955026894,0
"1744",14323,NA,NA,"F","N","L",NA,NA,NA,NA,"N5","C",68,4,2.1,1.7,173,146,"Very Poor","owner-occupied",51.553355,-0.093196,29,36,2,"canonbury","Thames Water",55500,"Islington","light_rail",0,0,1,0.4436796,741000,581699.220312087,-0.214980809295429,0
"1745",11465,NA,NA,"F","N","L",NA,NA,NA,NA,"SW15","D",54.56,2,1.7,1.6,204,200,"Good","rental (private)",51.459884,-0.210149,105,24,2,"east putney","Thames Water",66300,"Kingston upon Thames","tube",1,0,0,0.0323128,523000,410558.256774515,-0.214993772897677,0
"1746",891,NA,NA,"T","N","F",NA,NA,NA,NA,"SW19","D",113,4,3.9,1.9,195,96,"Poor","rental (private)",51.428214,-0.194959,65,20,3,"haydons road","Thames Water",77000,"Merton","rail",0,1,0,0.3318276,1101000,863705.106468091,-0.215526697122533,0
"1747",1873,NA,NA,"F","N","L",NA,NA,NA,NA,"E14","B",40,2,0.8,0.8,110,110,"Good","rental (private)",51.498861,-0.020622,64,6,2,"south quay","Thames Water",64700,"Tower Hamlets","light_rail",0,0,1,0.5083052,438000,343507.885461224,-0.215735421321407,0
"1748",13012,NA,NA,"D","N","F",NA,NA,NA,NA,"KT4","D",126,6,5.1,2.2,228,96,"Average","owner-occupied",51.384223,-0.252579,89,24,4,"worcester park","Thames Water",65000,"Sutton","rail",0,1,0,0.4051528,855000,670305.512745311,-0.216016944157531,0
"1749",12005,NA,NA,"F","N","L",NA,NA,NA,NA,"BR3","C",68,3,1.9,1.1,149,87,"Good","owner-occupied",51.417133,-0.023695,65,42,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.4890418,416000,326019.663880473,-0.21629888490271,0
"1750",1602,NA,NA,"D","N","F",NA,NA,NA,NA,"BR2","E",135,5,6.8,4.3,289,180,"Average","owner-occupied",51.375168,0.04157,27,76,5,"hayes","Thames Water",67300,"Bromley","rail",0,1,0,1.8977556,893000,699318.543662761,-0.216888528933078,0
"1751",15372,NA,NA,"S","N","F",NA,NA,NA,NA,"SE23","C",168,7,5,3.1,169,104,"Good","owner-occupied",51.441597,-0.045949,130,36,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.6226428,1063000,832405.314223757,-0.216928208632402,0
"1752",9612,NA,NA,"D","N","F",NA,NA,NA,NA,"SW13","F",217,9,17,8.1,456,211,"Average","rental (private)",51.481182,-0.243677,28,6,3,"barnes bridge","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.848211,2675000,2094627.74025901,-0.216961592426539,0
"1753",13834,NA,NA,"T","N","F",NA,NA,NA,NA,"W11","E",402,7,17.4,10.5,245,148,"Average","owner-occupied",51.509067,-0.207948,53,16,2,"holland park","Thames Water",61700,"Kensington and Chelsea","tube",1,0,0,0.1124734,8586000,6710718.06188327,-0.218411593072062,0
"1754",3028,NA,NA,"F","N","L",NA,NA,NA,NA,"SW4","D",79.81,4,3.6,3.3,235,212,"Very Poor","owner-occupied",51.456365,-0.141182,44,27,2,"clapham south","Thames Water",71500,"Lambeth","tube",1,0,0,0.459836,806000,629902.379791356,-0.218483399762586,0
"1755",6923,NA,NA,"F","N","L",NA,NA,NA,NA,"NW11","C",60,3,1.9,1.9,161,161,"Good","rental (private)",51.581043,-0.19806,4,65,3,"golders green","Thames Water",58800,"Barnet","tube",1,0,0,0.5698238,539000,421156.269385348,-0.218634008561507,0
"1756",852,NA,NA,"F","N","L",NA,NA,NA,NA,"E17","C",55.82,3,2.1,2,228,218,"Average","owner-occupied",51.586248,-0.009811,79,37,4,"wood street","Thames Water",42100,"Waltham Forest","light_rail",0,0,1,0.3809182,358000,279614.233786057,-0.218954654228892,0
"1757",1398,NA,NA,"T","N","F",NA,NA,NA,NA,"SE13","E",116,7,6.3,3.1,305,149,"Good","owner-occupied",51.457452,-0.024545,178,24,3,"ladywell","Thames Water",58200,"Lewisham","rail",0,1,0,0.2442102,854000,666700.814905502,-0.219319888869436,0
"1758",11052,NA,NA,"F","N","L",NA,NA,NA,NA,"SW20","C",51.3,4,2.3,1.6,275,188,"Average","owner-occupied",51.40933,-0.24472,133,16,4,"new malden","Thames Water",57900,"Merton","rail",0,1,0,1.0433306,384000,299778.853483318,-0.219325902387192,0
"1759",12131,NA,NA,"T","N","F",NA,NA,NA,NA,"SW11","C",146,6,5.6,5.4,167,159,"Average","owner-occupied",51.458792,-0.167861,117,17,2,"clapham junction","Thames Water",74000,"Wandsworth","light_rail",0,1,1,0.5791448,1721000,1342974.87542204,-0.219654343159767,0
"1760",6457,NA,NA,"D","N","F",NA,NA,NA,NA,"EN4","E",243,9,13,8.8,297,204,"Average","owner-occupied",51.667163,-0.175171,74,106,6,"hadley wood","Affinity Water",52800,"Barnet","rail",0,1,0,0.4057742,2e+06,1560294.13131441,-0.219852934342794,0
"1761",15630,NA,NA,"F","N","L",NA,NA,NA,NA,"CR2","D",64,3,3.2,1.7,285,146,"Average","owner-occupied",51.363796,-0.090907,101,66,5,"south croydon","Thames Water",51400,"Croydon","rail",0,1,0,0.1441648,315000,245708.288123938,-0.219973688495434,0
"1762",10824,NA,NA,"D","N","F",NA,NA,NA,NA,"KT2","E",325,12,18,9.7,307,168,"Very Poor","owner-occupied",51.421397,-0.284731,58,28,5,"norbiton","Thames Water",59400,"Kingston upon Thames","rail",0,1,0,0.7935278,2571000,2005408.13253373,-0.219989057746508,0
"1763",13829,NA,NA,"T","N","F",NA,NA,NA,NA,"SW2","E",151,5,9.3,4.3,350,158,"Average","owner-occupied",51.455096,-0.118521,15,29,2,"brixton","Thames Water",61900,"Lambeth","tube",1,1,0,0.6854042,1480000,1153625.71604101,-0.220523164837153,0
"1764",15836,NA,NA,"F","N","L",NA,NA,NA,NA,"E5","C",74.66,4,2.6,1.9,210,149,"Average","owner-occupied",51.56426,-0.051026,83,12,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.3336918,561000,437257.089055072,-0.220575598832314,0
"1765",7740,NA,NA,"F","N","L",NA,NA,NA,NA,"BR6","C",75,3,2.7,2.5,202,186,"Average","owner-occupied",51.377707,0.080782,41,94,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.761215,404000,314654.350571335,-0.221152597595706,0
"1766",15464,NA,NA,"F","N","L",NA,NA,NA,NA,"SE4","D",55.47,2,3.2,3.1,342,334,"Average","owner-occupied",51.455827,-0.032718,79,28,3,"crofton park","Thames Water",58800,"Lewisham","rail",0,1,0,0.2038192,376000,292580.743318025,-0.221859725218019,0
"1767",14007,NA,NA,"F","N","L",NA,NA,NA,NA,"HA4","C",83,4,2.3,1.9,158,129,"Average","owner-occupied",51.572287,-0.42708,117,54,6,"ruislip","Affinity Water",60400,"Hillingdon","tube",2,0,0,0.3256136,458000,355955.935484354,-0.222803634313639,0
"1768",9115,NA,NA,"F","N","L",NA,NA,NA,NA,"E6","C",36.14,2,2.3,2.1,414,388,"Average","rental (private)",51.519799,0.054979,149,3,3,"beckton","Thames Water",47400,"Newham","light_rail",0,0,1,0.615186,223000,173214.763899492,-0.223252179822906,0
"1769",505,NA,NA,"S","N","F",NA,NA,NA,NA,"N12","E",187,7,10,6.3,308,183,"Average","owner-occupied",51.610308,-0.17908,49,91,4,"west finchley","Affinity Water",51100,"Barnet","tube",1,0,0,0.568581,1165000,903664.180895507,-0.224322591506002,0
"1770",3418,NA,NA,"F","N","L",NA,NA,NA,NA,"HA4","D",63,4,2.3,2,208,180,"Average","owner-occupied",51.562406,-0.417813,64,39,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.658684,363000,281495.448829359,-0.224530443996257,0
"1771",744,NA,NA,"F","N","L",NA,NA,NA,NA,"E17","D",70,3,3,1.6,224,117,"Good","owner-occupied",51.591948,-0.025746,124,17,3,"walthamstow central","Thames Water",51700,"Waltham Forest","tube",1,0,1,0.7202026,508000,393913.249799264,-0.224580216930582,0
"1772",3326,NA,NA,"F","N","L",NA,NA,NA,NA,"TW3","C",49,2,2.4,2.4,288,288,"Average","owner-occupied",51.478535,-0.371813,101,29,4,"hounslow central","Thames Water",53100,"Hounslow","tube",1,0,0,0.835783,262000,203129.112819602,-0.224698042673276,0
"1773",13759,NA,NA,"F","N","L",NA,NA,NA,NA,"UB4","E",65.1,3,5,3.6,456,327,"Average","owner-occupied",51.518559,-0.40319,131,34,5,"hayes and harlington","Affinity Water",44600,"Hillingdon","rail",0,1,0,1.4111994,308000,238445.984745103,-0.225824724853562,0
"1774",10851,NA,NA,"F","N","L",NA,NA,NA,NA,"W4","D",58.7,3,3.9,2.8,394,287,"Very Poor","owner-occupied",51.495183,-0.25148,110,10,2,"turnham green","Thames Water",70100,"Hounslow","tube",2,0,0,0.1746134,636000,492136.174778248,-0.226200983053069,0
"1775",11832,NA,NA,"T","N","F",NA,NA,NA,NA,"SW19","C",79.76,6,3.8,3.8,177,177,"Poor","rental (private)",51.438506,-0.196428,103,13,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.3305848,1121000,865909.740802253,-0.227555985011371,0
"1776",11355,NA,NA,"T","N","F",NA,NA,NA,NA,"DA14","E",77.53,4,5.4,4.8,418,365,"Poor","owner-occupied",51.421813,0.109164,114,46,5,"sidcup","Thames Water",50500,"Bexley","rail",0,1,0,1.224158,494000,381511.401853637,-0.22770971284689,0
"1777",11593,NA,NA,"S","N","F",NA,NA,NA,NA,"DA7","D",130,6,4.8,2.8,189,106,"Average","owner-occupied",51.462851,0.144153,85,55,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.571688,669000,516515.961641651,-0.227928308457921,0
"1778",12798,NA,NA,"T","N","F",NA,NA,NA,NA,"SE13","D",81,5,3.1,1,216,67,"Good","owner-occupied",51.454626,-0.001579,79,15,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.1124734,661000,510237.629671916,-0.228082254656708,0
"1779",9588,NA,NA,"D","N","F",NA,NA,NA,NA,"BR1","D",204,7,8.3,4.4,231,122,"Average","owner-occupied",51.407224,0.049497,29,89,5,"chislehurst","Thames Water",72000,"Bromley","rail",0,1,0,0.866853,1256000,969484.520242973,-0.228117420188716,0
"1780",13410,NA,NA,"T","N","F",NA,NA,NA,NA,"RM10","D",62,5,2.8,0.9,253,79,"Average","owner-occupied",51.550854,0.15064,120,12,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8786596,342000,263832.095569568,-0.228561124065591,0
"1781",5691,NA,NA,"F","N","F",NA,NA,NA,NA,"SW1X","D",136,6,5.6,4,231,166,"Poor","owner-occupied",51.495424,-0.156795,4,14,1,"sloane square","Thames Water",72600,"Kensington and Chelsea","tube",2,0,0,0.1634282,3383000,2608238.82433803,-0.229016014088671,0
"1782",5589,NA,NA,"T","N","F",NA,NA,NA,NA,"CR0","C",54.523,3,2,1.6,196,150,"Average","owner-occupied",51.378048,-0.02785,34,69,5,"west wickham","Thames Water",52300,"Croydon","rail",0,1,0,0.7320092,368000,283589.69870491,-0.229375818736657,0
"1783",745,NA,NA,"S","N","F",NA,NA,NA,NA,"SM1","E",163,7,10,4.1,327,128,"Poor","owner-occupied",51.359831,-0.207688,107,58,5,"cheam","SES Water",59000,"Sutton","rail",0,1,0,0.5331612,992000,764173.740320441,-0.229663568225362,0
"1784",14192,NA,NA,"T","N","F",NA,NA,NA,NA,"SW19","D",115,4,4.1,1.7,201,84,"Good","owner-occupied",51.422483,-0.191316,125,16,3,"haydons road","Thames Water",66200,"Merton","rail",0,1,0,0.5412394,1010000,777607.872741959,-0.230091215106971,0
"1785",10356,NA,NA,"F","N","L",NA,NA,NA,NA,"NW7","B",57.13,3,1.1,1,116,105,"Average","rental (private)",51.613216,-0.249057,22,67,4,"mill hill broadway","Affinity Water",49400,"Barnet","rail",0,1,0,0.0689754,347000,266895.831422919,-0.230847748060753,0
"1786",15275,NA,NA,"T","N","F",NA,NA,NA,NA,"SM6","E",94,5,5.4,2.6,323,153,"Average","owner-occupied",51.358489,-0.141728,108,65,5,"wallington","SES Water",55100,"Sutton","rail",0,1,0,0.65247,543000,417503.659185004,-0.231116649751374,0
"1787",177,NA,NA,"S","N","F",NA,NA,NA,NA,"SM4","D",68,4,3.7,0.8,310,68,"Average","owner-occupied",51.396469,-0.183286,25,24,3,"belgrave walk","SES Water",47500,"Merton","light_rail",0,0,1,0.671112,503000,386626.841731433,-0.231358167531943,0
"1788",3853,NA,NA,"F","N","L",NA,NA,NA,NA,"SE20","D",108,4,5.4,1.3,284,65,"Very Poor","owner-occupied",51.418879,-0.055533,19,43,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.2274324,610000,468780.431831093,-0.231507488801487,0
"1789",6476,NA,NA,"S","N","F",NA,NA,NA,NA,"UB10","E",78,5,4.9,1.1,359,74,"Average","owner-occupied",51.536669,-0.453455,36,58,6,"uxbridge","Affinity Water",57800,"Hillingdon","tube",2,0,0,1.774097,545000,418757.085801617,-0.231638374675932,0
